drugbank_id,name,other_drug_name,interaction_description
db00006,bivalirudin,desmoteplase,the risk or severity of bleeding can be increased when bivalirudin is combined with desmoteplase.
db00006,bivalirudin,astaxanthin,the risk or severity of bleeding can be increased when bivalirudin is combined with astaxanthin.
db00006,bivalirudin,ditazole,the risk or severity of bleeding can be increased when bivalirudin is combined with ditazole.
db00006,bivalirudin,bemiparin,the risk or severity of bleeding can be increased when bivalirudin is combined with bemiparin.
db00006,bivalirudin,parnaparin,the risk or severity of bleeding can be increased when bivalirudin is combined with parnaparin.
db00006,bivalirudin,clorindione,the risk or severity of bleeding can be increased when bivalirudin is combined with clorindione.
db00006,bivalirudin,diphenadione,the risk or severity of bleeding can be increased when bivalirudin is combined with diphenadione.
db00006,bivalirudin,tioclomarol,the risk or severity of bleeding can be increased when bivalirudin is combined with tioclomarol.
db00006,bivalirudin,lepirudin,the risk or severity of bleeding can be increased when lepirudin is combined with bivalirudin.
db00006,bivalirudin,alteplase,the risk or severity of bleeding can be increased when bivalirudin is combined with alteplase.
db00006,bivalirudin,reteplase,the risk or severity of bleeding can be increased when bivalirudin is combined with reteplase.
db00006,bivalirudin,anistreplase,the risk or severity of bleeding can be increased when bivalirudin is combined with anistreplase.
db00006,bivalirudin,tocopherylquinone,the risk or severity of bleeding can be increased when bivalirudin is combined with tocopherylquinone.
db00006,bivalirudin,amediplase,the risk or severity of bleeding can be increased when bivalirudin is combined with amediplase.
db00006,bivalirudin,4-hydroxycoumarin,the risk or severity of bleeding can be increased when bivalirudin is combined with 4-hydroxycoumarin.
db00006,bivalirudin,(r)-warfarin,the risk or severity of bleeding can be increased when bivalirudin is combined with (r)-warfarin.
db00006,bivalirudin,(s)-warfarin,the risk or severity of bleeding can be increased when bivalirudin is combined with (s)-warfarin.
db00006,bivalirudin,betrixaban,the risk or severity of bleeding can be increased when bivalirudin is combined with betrixaban.
db00006,bivalirudin,antithrombin alfa,the risk or severity of bleeding can be increased when bivalirudin is combined with antithrombin alfa.
db00006,bivalirudin,coumarin,the risk or severity of bleeding can be increased when bivalirudin is combined with coumarin.
db00006,bivalirudin,dabigatran,the risk or severity of bleeding can be increased when bivalirudin is combined with dabigatran.
db00006,bivalirudin,semuloparin,the risk or severity of bleeding can be increased when bivalirudin is combined with semuloparin.
db00006,bivalirudin,monteplase,the risk or severity of bleeding can be increased when bivalirudin is combined with monteplase.
db00006,bivalirudin,reviparin,the risk or severity of bleeding can be increased when bivalirudin is combined with reviparin.
db00006,bivalirudin,dermatan sulfate,the risk or severity of bleeding can be increased when bivalirudin is combined with dermatan sulfate.
db00006,bivalirudin,sr-123781a,the risk or severity of bleeding can be increased when bivalirudin is combined with sr-123781a.
db00006,bivalirudin,sildenafil,the risk or severity of hemorrhage can be increased when bivalirudin is combined with sildenafil.
db00006,bivalirudin,peginterferon alfa-2a,the risk or severity of bleeding can be increased when bivalirudin is combined with peginterferon alfa-2a.
db00006,bivalirudin,interferon alfa-n1,the risk or severity of bleeding can be increased when bivalirudin is combined with interferon alfa-n1.
db00006,bivalirudin,interferon alfa-n3,the risk or severity of bleeding can be increased when bivalirudin is combined with interferon alfa-n3.
db00006,bivalirudin,peginterferon alfa-2b,the risk or severity of bleeding can be increased when bivalirudin is combined with peginterferon alfa-2b.
db00006,bivalirudin,interferon gamma-1b,the risk or severity of bleeding can be increased when bivalirudin is combined with interferon gamma-1b.
db00006,bivalirudin,interferon alfa-2a,the risk or severity of bleeding can be increased when bivalirudin is combined with interferon alfa-2a.
db00006,bivalirudin,aldesleukin,the risk or severity of bleeding can be increased when bivalirudin is combined with aldesleukin.
db00006,bivalirudin,gemtuzumab ozogamicin,the risk or severity of bleeding can be increased when bivalirudin is combined with gemtuzumab ozogamicin.
db00006,bivalirudin,interferon beta-1b,the risk or severity of bleeding can be increased when bivalirudin is combined with interferon beta-1b.
db00006,bivalirudin,interferon alfacon-1,the risk or severity of bleeding can be increased when bivalirudin is combined with interferon alfacon-1.
db00006,bivalirudin,rituximab,the risk or severity of bleeding can be increased when bivalirudin is combined with rituximab.
db00006,bivalirudin,ibritumomab tiuxetan,the risk or severity of bleeding can be increased when bivalirudin is combined with ibritumomab tiuxetan.
db00006,bivalirudin,alemtuzumab,the risk or severity of bleeding can be increased when bivalirudin is combined with alemtuzumab.
db00006,bivalirudin,interferon alfa-2b,the risk or severity of bleeding can be increased when bivalirudin is combined with interferon alfa-2b.
db00006,bivalirudin,phenylalanine,the risk or severity of bleeding can be increased when bivalirudin is combined with phenylalanine.
db00006,bivalirudin,bortezomib,the risk or severity of bleeding can be increased when bivalirudin is combined with bortezomib.
db00006,bivalirudin,cladribine,the risk or severity of bleeding can be increased when bivalirudin is combined with cladribine.
db00006,bivalirudin,carmustine,the risk or severity of bleeding can be increased when bivalirudin is combined with carmustine.
db00006,bivalirudin,amsacrine,the risk or severity of bleeding can be increased when bivalirudin is combined with amsacrine.
db00006,bivalirudin,chlorambucil,the risk or severity of bleeding can be increased when bivalirudin is combined with chlorambucil.
db00006,bivalirudin,raltitrexed,the risk or severity of bleeding can be increased when bivalirudin is combined with raltitrexed.
db00006,bivalirudin,mitomycin,the risk or severity of bleeding can be increased when bivalirudin is combined with mitomycin.
db00006,bivalirudin,bexarotene,the risk or severity of bleeding can be increased when bivalirudin is combined with bexarotene.
db00006,bivalirudin,vindesine,the risk or severity of bleeding can be increased when bivalirudin is combined with vindesine.
db00006,bivalirudin,floxuridine,the risk or severity of bleeding can be increased when bivalirudin is combined with floxuridine.
db00006,bivalirudin,tioguanine,the risk or severity of bleeding can be increased when bivalirudin is combined with tioguanine.
db00006,bivalirudin,vinorelbine,the risk or severity of bleeding can be increased when bivalirudin is combined with vinorelbine.
db00006,bivalirudin,dexrazoxane,the risk or severity of bleeding can be increased when bivalirudin is combined with dexrazoxane.
db00006,bivalirudin,sorafenib,the risk or severity of bleeding can be increased when bivalirudin is combined with sorafenib.
db00006,bivalirudin,streptozocin,the risk or severity of bleeding can be increased when bivalirudin is combined with streptozocin.
db00006,bivalirudin,gemcitabine,the risk or severity of bleeding can be increased when bivalirudin is combined with gemcitabine.
db00006,bivalirudin,teniposide,the risk or severity of bleeding can be increased when bivalirudin is combined with teniposide.
db00006,bivalirudin,epirubicin,the risk or severity of bleeding can be increased when bivalirudin is combined with epirubicin.
db00006,bivalirudin,chloramphenicol,the risk or severity of bleeding can be increased when bivalirudin is combined with chloramphenicol.
db00006,bivalirudin,lenalidomide,the risk or severity of bleeding can be increased when bivalirudin is combined with lenalidomide.
db00006,bivalirudin,altretamine,the risk or severity of bleeding can be increased when bivalirudin is combined with altretamine.
db00006,bivalirudin,zidovudine,the risk or severity of bleeding can be increased when bivalirudin is combined with zidovudine.
db00006,bivalirudin,cisplatin,the risk or severity of bleeding can be increased when bivalirudin is combined with cisplatin.
db00006,bivalirudin,oxaliplatin,the risk or severity of hemorrhage can be increased when oxaliplatin is combined with bivalirudin.
db00006,bivalirudin,cyclophosphamide,the risk or severity of bleeding can be increased when bivalirudin is combined with cyclophosphamide.
db00006,bivalirudin,fluorouracil,the risk or severity of bleeding can be increased when bivalirudin is combined with fluorouracil.
db00006,bivalirudin,pentostatin,the risk or severity of bleeding can be increased when bivalirudin is combined with pentostatin.
db00006,bivalirudin,methotrexate,the risk or severity of bleeding can be increased when bivalirudin is combined with methotrexate.
db00006,bivalirudin,carbamazepine,the risk or severity of bleeding can be increased when bivalirudin is combined with carbamazepine.
db00006,bivalirudin,vinblastine,the risk or severity of bleeding can be increased when bivalirudin is combined with vinblastine.
db00006,bivalirudin,imatinib,the risk or severity of bleeding can be increased when bivalirudin is combined with imatinib.
db00006,bivalirudin,clofarabine,the risk or severity of bleeding can be increased when bivalirudin is combined with clofarabine.
db00006,bivalirudin,pemetrexed,the risk or severity of bleeding can be increased when bivalirudin is combined with pemetrexed.
db00006,bivalirudin,daunorubicin,the risk or severity of bleeding can be increased when bivalirudin is combined with daunorubicin.
db00006,bivalirudin,irinotecan,the risk or severity of bleeding can be increased when bivalirudin is combined with irinotecan.
db00006,bivalirudin,etoposide,the risk or severity of bleeding can be increased when bivalirudin is combined with etoposide.
